software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget
4.1,subclass,167 PRC-PAG Tcf7l2 Irx2 Glut,1356,0.21701388888888892,0.8064516129032258,0.05530973451327434,248338,18,1281,75,6,"['ENSMUSG00000042596', 'ENSMUSG00000045083', 'ENSMUSG00000038296', 'ENSMUSG00000058420', 'ENSMUSG00000036972', 'ENSMUSG00000001504']",0.004119004122912884
4.1,subclass,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,3926,0.03827160493827161,1.0,0.007896077432501274,245786,0,3895,31,5,"['ENSMUSG00000068859', 'ENSMUSG00000030500', 'ENSMUSG00000047495', 'ENSMUSG00000022076', 'ENSMUSG00000024985']",0.005477235186845064
4.1,subclass,169 PAG-SC Pou4f1 Zic1 Glut,1619,0.46904065904863146,0.6585820895522388,0.21803582458307597,247910,183,1266,353,5,"['ENSMUSG00000019230', 'ENSMUSG00000026805', 'ENSMUSG00000025255', 'ENSMUSG00000032368', 'ENSMUSG00000024985']",0.022057881578803062
4.1,subclass,170 PAG-MRN Tfap2b Glut,1671,0.7082386950237457,0.8650693568726355,0.41053261520047873,247934,107,985,686,4,"['ENSMUSG00000025927', 'ENSMUSG00000027833', 'ENSMUSG00000028487', 'ENSMUSG00000032532']",0.036130744963884354
4.1,subclass,171 PAG Pou4f1 Bnc2 Glut,1043,0.5295709315809818,0.7098445595854922,0.26270373921380635,248557,112,769,274,4,"['ENSMUSG00000027833', 'ENSMUSG00000028487', 'ENSMUSG00000093472', 'ENSMUSG00000063434']",0.04044533148407936
4.1,subclass,172 PAG Pou4f1 Ebf2 Glut,2154,0.38166768853464134,0.8989169675090253,0.11559888579387187,247530,28,1905,249,5,"['ENSMUSG00000026805', 'ENSMUSG00000005672', 'ENSMUSG00000052581', 'ENSMUSG00000022053', 'ENSMUSG00000115424']",0.0281839556992054
4.1,subclass,173 PAG Pou4f2 Glut,1618,0.1654215581643543,0.96875,0.038318912237330034,248092,2,1556,62,7,"['ENSMUSG00000026805', 'ENSMUSG00000027833', 'ENSMUSG00000086272', 'ENSMUSG00000051910', 'ENSMUSG00000031688', 'ENSMUSG00000043659', 'ENSMUSG00000049336']",0.0832490622997284
4.1,subclass,174 PAG Pou4f2 Mesi2 Glut,1322,0.4127052722558341,0.7701612903225806,0.14447806354009077,248333,57,1131,191,5,"['ENSMUSG00000035513', 'ENSMUSG00000027833', 'ENSMUSG00000001988', 'ENSMUSG00000021318', 'ENSMUSG00000048349']",0.03415283188223839
4.1,subclass,175 SC Bnc2 Glut,395,0.6655974338412189,0.7793427230046949,0.42025316455696204,249270,47,229,166,4,"['ENSMUSG00000027833', 'ENSMUSG00000028487', 'ENSMUSG00000051910', 'ENSMUSG00000036356']",0.03374098613858223
4.1,subclass,176 SCig Foxb1 Glut,1492,0.6925087108013936,0.9774590163934426,0.31970509383378015,248209,11,1015,477,3,"['ENSMUSG00000025927', 'ENSMUSG00000051910', 'ENSMUSG00000059246']",0.045411452651023865
4.1,subclass,177 SCig-an-PPT Foxb1 Glut,515,0.5634051571882728,0.5509499136442142,0.6194174757281553,248937,260,196,319,2,"['ENSMUSG00000100005', 'ENSMUSG00000059246']",0.07782430946826935
4.1,subclass,178 SCig Foxb1 Otx2 Glut,200,0.35000000000000003,0.3111111111111111,0.7,249202,310,60,140,2,"['ENSMUSG00000001911', 'ENSMUSG00000059246']",0.06293229013681412
4.1,subclass,179 SCdg-PAG Tfap2b Glut,350,0.4881656804733727,0.4925373134328358,0.4714285714285714,249192,170,185,165,3,"['ENSMUSG00000025927', 'ENSMUSG00000028487', 'ENSMUSG00000115424']",0.04977460205554962
4.1,subclass,180 SCiw Pitx2 Glut,893,0.7739816031537451,0.8090659340659341,0.6595744680851063,248680,139,304,589,2,"['ENSMUSG00000028023', 'ENSMUSG00000028487']",0.09336494654417038
4.1,subclass,181 IC Tfap2d Maf Glut,1854,0.38860103626943,0.9905660377358491,0.11326860841423948,247856,2,1644,210,4,"['ENSMUSG00000042596', 'ENSMUSG00000058665', 'ENSMUSG00000025255', 'ENSMUSG00000001504']",0.03277288377285004
4.1,subclass,182 CUN-PPN Evx2 Meis2 Glut,1523,0.48412387299098397,0.9610894941634242,0.16217990807616547,248179,10,1276,247,3,"['ENSMUSG00000001815', 'ENSMUSG00000001076', 'ENSMUSG00000023945']",0.16645002365112305
4.1,subclass,183 PBG Mtnr1a Glut-Chol,28,0.46874999999999994,0.6666666666666666,0.21428571428571427,249681,3,22,6,2,"['ENSMUSG00000086126', 'ENSMUSG00000054764']",0.7181457281112671
4.1,subclass,184 PAG Tcf24 Glut,29,0.06074411541381927,0.049689440993788817,0.5517241379310345,249377,306,13,16,1,['ENSMUSG00000099032'],1.0
4.1,subclass,185 SCig Tfap2b Chrnb3 Glut,200,0.7612781954887218,0.9759036144578314,0.405,249510,2,119,81,3,"['ENSMUSG00000025927', 'ENSMUSG00000026778', 'ENSMUSG00000004151']",0.04583163931965828
4.1,subclass,186 SCop Pou4f2 Neurod2 Glut,150,0.5939226519337016,0.8113207547169812,0.2866666666666667,249552,10,107,43,2,"['ENSMUSG00000031688', 'ENSMUSG00000074852']",0.5849482417106628
4.1,subclass,187 SCsg Pde5a Glut,487,0.5572441742654509,0.88,0.22587268993839835,249210,15,377,110,3,"['ENSMUSG00000027833', 'ENSMUSG00000027985', 'ENSMUSG00000032128']",0.02875184267759323
4.1,subclass,188 SCop Sln Glut,550,0.49019607843137253,0.9782608695652174,0.16363636363636364,249160,2,460,90,2,"['ENSMUSG00000040998', 'ENSMUSG00000000037']",0.5462617874145508
4.1,subclass,189 PAG Ucn Glut,23,0.8080808080808081,0.8421052631578947,0.6956521739130435,249686,3,7,16,1,['ENSMUSG00000038676'],1.0
4.1,subclass,190 ND-INC Foxd2 Glut,150,0.7865168539325843,0.875,0.56,249550,12,66,84,2,"['ENSMUSG00000085399', 'ENSMUSG00000030500']",0.2143886387348175
4.1,subclass,191 PAG-MRN Rln3 Gaba,150,0.6862745098039216,0.6950354609929078,0.6533333333333333,249519,43,52,98,1,['ENSMUSG00000045232'],1.0
4.1,subclass,192 PPN-CUN-PCG Otp En1 Gaba,836,0.6569829424307037,0.6762688614540466,0.5897129186602871,248640,236,343,493,2,"['ENSMUSG00000058665', 'ENSMUSG00000028736']",0.06475507467985153
4.1,subclass,193 MRN-PPN-CUN Pax8 Gaba,517,0.6809905316824473,0.8738317757009346,0.3617021276595745,249168,27,330,187,4,"['ENSMUSG00000026976', 'ENSMUSG00000014030', 'ENSMUSG00000039095', 'ENSMUSG00000021685']",0.07184463739395142
4.1,subclass,194 MRN-VTN-PPN Pax5 Cdh23 Gaba,659,0.6966238706609605,0.8116343490304709,0.44461305007587254,248985,68,366,293,3,"['ENSMUSG00000026787', 'ENSMUSG00000014030', 'ENSMUSG00000012819']",0.08808635175228119
4.1,subclass,195 SNr-VTA Pax5 Npas1 Gaba,406,0.5140845070422535,0.9605263157894737,0.17980295566502463,249303,3,333,73,3,"['ENSMUSG00000001988', 'ENSMUSG00000010803', 'ENSMUSG00000090534']",0.08327826857566833
4.1,subclass,196 PAG-PPN Pax5 Sox21 Gaba,895,0.5330599692465402,0.7878787878787878,0.2324022346368715,248761,56,687,208,3,"['ENSMUSG00000014030', 'ENSMUSG00000063564', 'ENSMUSG00000061517']",0.09887702763080597
4.1,subclass,197 SNr Six3 Gaba,171,0.2387130254281266,0.20956719817767655,0.5380116959064327,249194,347,79,92,2,"['ENSMUSG00000031734', 'ENSMUSG00000093460']",0.13120517134666443
4.1,subclass,198 IC Six3 En2 Gaba,2042,0.33381191672648963,1.0,0.0910871694417238,247670,0,1856,186,6,"['ENSMUSG00000015619', 'ENSMUSG00000037610', 'ENSMUSG00000041261', 'ENSMUSG00000045083', 'ENSMUSG00000092094', 'ENSMUSG00000093460']",0.021819928660988808
4.1,subclass,199 PAG-MRN-RN Foxa2 Gaba,986,0.8080194410692587,0.8076923076923077,0.8093306288032455,248536,190,188,798,2,"['ENSMUSG00000070880', 'ENSMUSG00000086141']",0.09750241041183472
4.1,subclass,200 PAG-ND-PCG Onecut1 Gaba,1090,0.47943925233644863,0.48169014084507045,0.4706422018348624,248070,552,577,513,3,"['ENSMUSG00000015619', 'ENSMUSG00000045083', 'ENSMUSG00000043013']",0.030425965785980225
4.1,subclass,201 PAG-RN Nkx2-2 Otx1 Gaba,1825,0.7404377173246063,0.9451697127937336,0.3967123287671233,247845,42,1101,724,3,"['ENSMUSG00000025927', 'ENSMUSG00000027434', 'ENSMUSG00000037771']",0.03436752408742905
4.1,subclass,202 PRT Tcf7l2 Gaba,1779,0.3111111111111111,0.8850574712643678,0.0865654862282181,247913,20,1625,154,4,"['ENSMUSG00000015619', 'ENSMUSG00000027849', 'ENSMUSG00000029151', 'ENSMUSG00000024985']",0.011929474771022797
4.1,subclass,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,1760,0.7895183175033921,0.9003868471953579,0.5289772727272727,247849,103,829,931,3,"['ENSMUSG00000015619', 'ENSMUSG00000027434', 'ENSMUSG00000024985']",0.031209072098135948
4.1,subclass,204 SC Otx2 Gcnt4 Gaba,179,0.423728813559322,0.8620689655172413,0.13966480446927373,249529,4,154,25,3,"['ENSMUSG00000028736', 'ENSMUSG00000091387', 'ENSMUSG00000024261']",0.09172242879867554
4.1,subclass,205 SC-PAG Lef1 Emx2 Gaba,1388,0.6801470588235294,0.856198347107438,0.37319884726224783,248237,87,870,518,4,"['ENSMUSG00000027985', 'ENSMUSG00000028736', 'ENSMUSG00000019889', 'ENSMUSG00000036218']",0.019769052043557167
4.1,subclass,206 SCm-PAG Cdh23 Gaba,1050,0.3722002635046112,0.9658119658119658,0.10761904761904761,248658,4,937,113,4,"['ENSMUSG00000015619', 'ENSMUSG00000027985', 'ENSMUSG00000045083', 'ENSMUSG00000012819']",0.018326900899410248
4.1,subclass,207 SCs Dmbx1 Gaba,927,0.7158638974812196,0.9700598802395209,0.34951456310679613,248775,10,603,324,3,"['ENSMUSG00000026841', 'ENSMUSG00000028707', 'ENSMUSG00000055026']",0.17170138657093048
4.1,subclass,208 SC Lef1 Otx2 Gaba,216,0.5932203389830509,0.875,0.25925925925925924,249488,8,160,56,4,"['ENSMUSG00000027985', 'ENSMUSG00000028736', 'ENSMUSG00000034310', 'ENSMUSG00000098682']",0.043091244995594025
4.1,subclass,209 SCs Pax7 Nfia Gaba,700,0.5434782608695652,0.8823529411764706,0.21428571428571427,248992,20,550,150,3,"['ENSMUSG00000027833', 'ENSMUSG00000008575', 'ENSMUSG00000028736']",0.009374433197081089
4.1,subclass,210 PRT Mecom Gaba,1011,0.6664135181317639,0.6597744360902256,0.6943620178041543,248339,362,309,702,2,"['ENSMUSG00000070880', 'ENSMUSG00000027684']",0.10847792029380798
4.1,subclass,211 SC Tnnt1 Gli3 Gaba,380,0.3365384615384615,1.0,0.09210526315789473,249332,0,345,35,3,"['ENSMUSG00000015619', 'ENSMUSG00000010476', 'ENSMUSG00000021318']",0.03359345346689224
4.1,subclass,212 SCs Lef1 Gli3 Gaba,380,0.5098187311178247,0.5720338983050848,0.35526315789473684,249231,101,245,135,2,"['ENSMUSG00000028736', 'ENSMUSG00000021318']",0.08225972205400467
4.1,subclass,213 SCsg Gabrr2 Gaba,1550,0.6726788882318154,0.9934497816593887,0.29354838709677417,248159,3,1095,455,3,"['ENSMUSG00000049583', 'ENSMUSG00000039714', 'ENSMUSG00000098682']",0.07060935348272324
4.1,subclass,214 IPN Otp Crisp1 Gaba,450,0.3046764289088332,0.2727272727272727,0.5733333333333334,248574,688,192,258,2,"['ENSMUSG00000037771', 'ENSMUSG00000015202']",0.07337841391563416
4.1,subclass,215 SNc-VTA-RAmb Foxa1 Dopa,2057,0.8100794858785727,0.9937759336099585,0.4657267865824016,247649,6,1099,958,2,"['ENSMUSG00000020902', 'ENSMUSG00000021609']",0.3208615183830261
4.1,subclass,216 MB-MY Tph2 Glut-Sero,1463,0.9085500594934556,0.967420814479638,0.7306903622693096,248213,36,394,1069,2,"['ENSMUSG00000015619', 'ENSMUSG00000038765']",0.0444454699754715
4.1,subclass,217 PB Lmx1a Glut,1829,0.8946976282130883,0.9260925449871465,0.7878622197922361,247768,115,388,1441,2,"['ENSMUSG00000025927', 'ENSMUSG00000026686']",0.08273007720708847
4.1,subclass,218 PSV Lmx1a Trpv6 Glut,151,0.059880239520958084,0.5,0.013245033112582781,249559,2,149,2,6,"['ENSMUSG00000027217', 'ENSMUSG00000027210', 'ENSMUSG00000028883', 'ENSMUSG00000047773', 'ENSMUSG00000022053', 'ENSMUSG00000025592']",0.024951890110969543
4.1,subclass,219 PB-SUT Tlx3 Lhx2 Glut,89,0.28277634961439596,0.29333333333333333,0.24719101123595505,249570,53,67,22,3,"['ENSMUSG00000038765', 'ENSMUSG00000000247', 'ENSMUSG00000039004']",0.036564525216817856
4.1,subclass,220 PB Pax5 Glut,388,0.6117021276595745,0.8333333333333334,0.2963917525773196,249301,23,273,115,3,"['ENSMUSG00000025927', 'ENSMUSG00000026778', 'ENSMUSG00000036198']",0.06994780153036118
4.1,subclass,221 LDT-PCG Vsx2 Lhx4 Glut,2112,0.8328402366863905,0.9690189328743546,0.5331439393939394,247564,36,986,1126,2,"['ENSMUSG00000026468', 'ENSMUSG00000047935']",0.12264632433652878
4.1,subclass,222 PB Evx2 Glut,3091,0.14036092810083073,0.98,0.03170494985441605,246619,2,2993,98,6,"['ENSMUSG00000019230', 'ENSMUSG00000031654', 'ENSMUSG00000020160', 'ENSMUSG00000046215', 'ENSMUSG00000069171', 'ENSMUSG00000031344']",0.013660007156431675
4.1,subclass,223 B-PB Nr4a2 Glut,251,0.33096926713947994,0.6511627906976745,0.11155378486055777,249446,15,223,28,3,"['ENSMUSG00000001815', 'ENSMUSG00000071424', 'ENSMUSG00000074274']",0.147664874792099
4.1,subclass,224 PCG-PRNr Vsx2 Nkx6-1 Glut,1014,0.04039497307001795,0.36,0.008875739644970414,248682,16,1005,9,5,"['ENSMUSG00000026347', 'ENSMUSG00000025255', 'ENSMUSG00000029595', 'ENSMUSG00000021239', 'ENSMUSG00000069171']",0.006924265529960394
4.1,subclass,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,599,0.4528861510381017,0.41966173361522197,0.662771285475793,248564,549,202,397,2,"['ENSMUSG00000028222', 'ENSMUSG00000021239']",0.07161632925271988
4.1,subclass,226 PRNc-PARN Tlx1 Glut,320,0.5516431924882628,0.706766917293233,0.29375,249353,39,226,94,4,"['ENSMUSG00000038765', 'ENSMUSG00000027210', 'ENSMUSG00000040856', 'ENSMUSG00000009734']",0.028675880283117294
4.1,subclass,227 PB-PSV Phox2b Glut,109,0.3223140495867769,0.31451612903225806,0.3577981651376147,249518,85,70,39,3,"['ENSMUSG00000040016', 'ENSMUSG00000012520', 'ENSMUSG00000030500']",0.08220957964658737
4.1,subclass,228 PSV Pvalb Lhx2 Glut,333,0.45088566827697263,0.7777777777777778,0.16816816816816818,249363,16,277,56,3,"['ENSMUSG00000029108', 'ENSMUSG00000032440', 'ENSMUSG00000041730']",0.06607194989919662
4.1,subclass,229 PB-NTS Phox2b Ebf3 Lmx1b Glut,695,0.3747576997630842,0.3525835866261398,0.5007194244604316,248378,639,347,348,2,"['ENSMUSG00000012520', 'ENSMUSG00000041771']",0.09520532935857773
4.1,subclass,230 PRNr Otp Nfib Glut,150,0.704225352112676,0.8695652173913043,0.4,249553,9,90,60,3,"['ENSMUSG00000086126', 'ENSMUSG00000021685', 'ENSMUSG00000022053']",0.04637680575251579
4.1,subclass,231 IPN-LDT Vsx2 Nkx6-1 Glut,534,0.6046705587989992,0.6223175965665236,0.5430711610486891,249002,176,244,290,2,"['ENSMUSG00000026976', 'ENSMUSG00000024256']",0.045255739241838455
4.1,subclass,232 LDT Vsx2 Nkx6-1 Nfib Glut,434,0.6554160125588696,0.7952380952380952,0.3847926267281106,249235,43,267,167,3,"['ENSMUSG00000026976', 'ENSMUSG00000008575', 'ENSMUSG00000030500']",0.009234795346856117
4.1,subclass,233 NLL-SOC Spp1 Glut,100,0.3409090909090909,0.40384615384615385,0.21,249581,31,79,21,2,"['ENSMUSG00000029304', 'ENSMUSG00000116755']",0.06181151792407036
4.1,subclass,234 MEV Ppp1r1c Glut,22,0.45918367346938777,0.47368421052631576,0.4090909090909091,249680,10,13,9,1,['ENSMUSG00000034683'],1.0
4.1,subclass,235 PG-TRN-LRN Fat2 Glut,150,0.4308093994778068,0.42857142857142855,0.44,249474,88,84,66,2,"['ENSMUSG00000060882', 'ENSMUSG00000073421']",0.15913575887680054
4.1,subclass,236 IRN Vip Glut,149,0.4463390170511534,0.419811320754717,0.5973154362416108,249440,123,60,89,2,"['ENSMUSG00000030500', 'ENSMUSG00000019772']",0.12715521454811096
4.1,subclass,237 PRP-NI-PRNc-GRN Otp Glut,829,0.6232339089481947,0.6740237691001698,0.47889022919179736,248691,192,432,397,3,"['ENSMUSG00000001815', 'ENSMUSG00000025255', 'ENSMUSG00000021685']",0.04309888184070587
4.1,subclass,238 NTS Phox2b Glut,3544,0.1328986960882648,0.954954954954955,0.029909706546275394,246163,5,3438,106,3,"['ENSMUSG00000012520', 'ENSMUSG00000053310', 'ENSMUSG00000075394']",0.03017609938979149
4.1,subclass,239 MARN-GRN Pyy Glut,50,0.9756097560975608,0.9795918367346939,0.96,249661,1,2,48,1,['ENSMUSG00000017311'],1.0
4.1,subclass,240 MDRNv Lhx4 Qrfprl Glut,50,0.3112033195020747,0.2777777777777778,0.6,249584,78,20,30,2,"['ENSMUSG00000034486', 'ENSMUSG00000023964']",0.15245702862739563
4.1,subclass,241 NTS Mbnl3 Glut,50,0.2654867256637168,0.2727272727272727,0.24,249630,32,38,12,2,"['ENSMUSG00000109827', 'ENSMUSG00000038700']",0.5157698392868042
4.1,subclass,242 PGRNd Dmbx1 Glut,78,0.7804878048780488,0.7710843373493976,0.8205128205128205,249615,19,14,64,2,"['ENSMUSG00000027684', 'ENSMUSG00000028707']",0.20570959150791168
4.1,subclass,243 PGRN-PARN-MDRN Hoxb5 Glut,2959,0.005048805116122517,1.0,0.001013856032443393,246753,0,2956,3,7,"['ENSMUSG00000027270', 'ENSMUSG00000033308', 'ENSMUSG00000002266', 'ENSMUSG00000030500', 'ENSMUSG00000050663', 'ENSMUSG00000023064', 'ENSMUSG00000075394']",0.0076330555602908134
4.1,subclass,244 MV-SPIV Slc6a2 Glut,274,0.4575757575757576,0.438953488372093,0.551094890510949,249245,193,123,151,3,"['ENSMUSG00000019230', 'ENSMUSG00000045083', 'ENSMUSG00000032291']",0.023805206641554832
4.1,subclass,245 SPVI-SPVC Tlx3 Ebf3 Glut,1597,0.5666364460562102,0.8761682242990654,0.234815278647464,248062,53,1222,375,4,"['ENSMUSG00000028519', 'ENSMUSG00000061762', 'ENSMUSG00000000690', 'ENSMUSG00000022053']",0.0309792198240757
4.1,subclass,246 CU-ECU-SPVI Foxb1 Glut,1088,0.7138442521631645,0.8603351955307262,0.42463235294117646,248549,75,626,462,3,"['ENSMUSG00000019230', 'ENSMUSG00000030500', 'ENSMUSG00000000690']",0.0202973410487175
4.1,subclass,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,649,0.6415516598284223,0.6771653543307087,0.5300462249614792,248899,164,305,344,2,"['ENSMUSG00000012520', 'ENSMUSG00000038255']",0.0911421999335289
4.1,subclass,248 MV-SPIV Zic4 Neurod2 Glut,1103,0.5021662071681764,0.7103064066852368,0.23118766999093382,248505,104,848,255,4,"['ENSMUSG00000039419', 'ENSMUSG00000036972', 'ENSMUSG00000048763', 'ENSMUSG00000025885']",0.021863307803869247
4.1,subclass,249 NTS Aldh1a2 Glut,167,0.771869639794168,0.8653846153846154,0.5389221556886228,249531,14,77,90,2,"['ENSMUSG00000013584', 'ENSMUSG00000000690']",0.3185899555683136
4.1,subclass,250 CBN Neurod2 Pvalb Glut,161,0.4954954954954955,0.7674418604651163,0.20496894409937888,249541,10,128,33,4,"['ENSMUSG00000049630', 'ENSMUSG00000004952', 'ENSMUSG00000045246', 'ENSMUSG00000038255']",0.05869600921869278
4.1,subclass,251 NTS Dbh Glut,1135,0.7519673564558437,0.8989547038327527,0.45462555066079297,248519,58,619,516,2,"['ENSMUSG00000000889', 'ENSMUSG00000045083']",0.5018365979194641
4.1,subclass,252 DMX VII Tbx20 Chol,255,0.7062850031113876,0.6715976331360947,0.8901960784313725,249346,111,28,227,1,['ENSMUSG00000031965'],0.6403906345367432
4.1,subclass,253 IO Fgl2 Glut,50,0.821917808219178,1.0,0.48,249662,0,26,24,2,"['ENSMUSG00000050534', 'ENSMUSG00000049796']",0.45344278216362
4.1,subclass,254 VCO Mafa Meis2 Glut,396,0.15217391304347824,0.875,0.03535353535353535,249314,2,382,14,4,"['ENSMUSG00000052430', 'ENSMUSG00000043003', 'ENSMUSG00000070570', 'ENSMUSG00000047591']",0.00998771283775568
4.1,subclass,255 SPVO Mafa Meis2 Glut,86,0.8510638297872342,0.9795918367346939,0.5581395348837209,249625,1,38,48,3,"['ENSMUSG00000026193', 'ENSMUSG00000027210', 'ENSMUSG00000047591']",0.29191869497299194
4.1,subclass,256 SPVC Mafa Glut,440,0.38819875776397517,0.9803921568627451,0.11363636363636363,249271,1,390,50,3,"['ENSMUSG00000029151', 'ENSMUSG00000101578', 'ENSMUSG00000047591']",0.015276043675839901
4.1,subclass,257 SPVC Ccdc172 Glut,378,0.7315233785822022,0.8185654008438819,0.5132275132275133,249291,43,184,194,2,"['ENSMUSG00000041730', 'ENSMUSG00000025090']",0.5740677118301392
4.1,subclass,258 SPVC Nmu Glut,340,0.8019578313253012,0.8623481781376519,0.6264705882352941,249338,34,127,213,1,['ENSMUSG00000029236'],1.0
4.1,subclass,259 MDRNd Bves Glut,127,0.2781136638452237,0.26285714285714284,0.36220472440944884,249456,129,81,46,3,"['ENSMUSG00000026483', 'ENSMUSG00000010476', 'ENSMUSG00000038700']",0.039537981152534485
4.1,subclass,260 MDRNv Crp Glut,109,0.7679180887372012,0.9782608695652174,0.41284403669724773,249602,1,64,45,2,"['ENSMUSG00000030500', 'ENSMUSG00000048562']",0.04559795558452606
4.1,subclass,261 HB Calcb Chol,197,0.18245004344048654,0.1547911547911548,0.6395939086294417,248827,688,71,126,1,['ENSMUSG00000030666'],1.0
4.1,subclass,262 Pineal Crx Glut,50,0.8486238532110093,0.8809523809523809,0.74,249657,5,13,37,1,['ENSMUSG00000041578'],1.0
4.1,subclass,263 CS-RPO Meis2 Gaba,1032,0.4282994923857868,0.9926470588235294,0.1308139534883721,248679,1,897,135,5,"['ENSMUSG00000086308', 'ENSMUSG00000025128', 'ENSMUSG00000031736', 'ENSMUSG00000003657', 'ENSMUSG00000021685']",0.02509150467813015
4.1,subclass,264 PRNc Otp Gly-Gaba,1292,0.3523721787194841,0.33116883116883117,0.47368421052631576,247184,1236,680,612,3,"['ENSMUSG00000039728', 'ENSMUSG00000087211', 'ENSMUSG00000021685']",0.026823004707694054
4.1,subclass,265 PB Sst Gly-Gaba,187,0.401360544217687,0.4306569343065693,0.3155080213903743,249447,78,128,59,3,"['ENSMUSG00000063564', 'ENSMUSG00000004366', 'ENSMUSG00000004231']",0.04151125252246857
4.1,subclass,266 PRNc Prox1 Brs3 Gly-Gaba,50,0.7203389830508474,1.0,0.34,249662,0,33,17,2,"['ENSMUSG00000066842', 'ENSMUSG00000031130']",0.6214454174041748
4.1,subclass,267 CS-PRNr-PCG Tmem163 Otp Gaba,769,0.36239229599594525,0.4750830564784053,0.1859557867360208,248785,158,626,143,4,"['ENSMUSG00000001504', 'ENSMUSG00000069171', 'ENSMUSG00000021685', 'ENSMUSG00000045991']",0.022584836930036545
4.1,subclass,268 CS-PRNr-DR En1 Sox2 Gaba,772,0.6600910470409712,0.7467811158798283,0.45077720207253885,248822,118,424,348,4,"['ENSMUSG00000058665', 'ENSMUSG00000070880', 'ENSMUSG00000047935', 'ENSMUSG00000053747']",0.034701377153396606
4.1,subclass,269 LDT Fgf7 Gaba,150,0.2561247216035634,0.24598930481283424,0.30666666666666664,249421,141,104,46,2,"['ENSMUSG00000027208', 'ENSMUSG00000049583']",0.5018580555915833
4.1,subclass,270 LDT-DTN Gata3 Nfix Gaba,419,0.3432032301480485,0.6296296296296297,0.12171837708830549,249263,30,368,51,4,"['ENSMUSG00000015619', 'ENSMUSG00000068859', 'ENSMUSG00000097462', 'ENSMUSG00000049336']",0.0232127383351326
