software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file
4.1,cluster,4253 NTS Phox2b Glut_3,43,0.5035971223021583,0.5833333333333334,0.3255813953488372,3491,10,29,14,2,"['ENSMUSG00000029236', 'ENSMUSG00000031207']",0.3695281147956848,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4254 NTS Phox2b Glut_3,18,0.0,0.0,0.0,3526,0,18,0,2,"['ENSMUSG00000087037', 'ENSMUSG00000111054']",1.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4255 NTS Phox2b Glut_3,50,0.6168831168831168,0.7307692307692307,0.38,3487,7,31,19,3,"['ENSMUSG00000026235', 'ENSMUSG00000037610', 'ENSMUSG00000056648']",0.0299212038516998,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4256 NTS Phox2b Glut_4,45,0.6589147286821706,0.8095238095238095,0.3777777777777777,3495,4,28,17,2,"['ENSMUSG00000049107', 'ENSMUSG00000070469']",0.2521264553070068,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4257 NTS Phox2b Glut_4,50,0.4333333333333333,0.52,0.26,3482,12,37,13,2,"['ENSMUSG00000027400', 'ENSMUSG00000056888']",0.0250788517296314,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4258 NTS Phox2b Glut_4,42,0.4651162790697674,0.7272727272727273,0.1904761904761904,3499,3,34,8,3,"['ENSMUSG00000085576', 'ENSMUSG00000019935', 'ENSMUSG00000038692']",0.0267767384648323,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4259 NTS Phox2b Glut_4,50,0.590909090909091,0.8666666666666667,0.26,3492,2,37,13,2,"['ENSMUSG00000043659', 'ENSMUSG00000012819']",0.3373215794563293,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4260 NTS Phox2b Glut_4,30,0.4651162790697674,0.5714285714285714,0.2666666666666666,3508,6,22,8,2,"['ENSMUSG00000000214', 'ENSMUSG00000020123']",0.3861236274242401,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4261 NTS Phox2b Glut_4,50,0.4577464788732394,0.5652173913043478,0.26,3484,10,37,13,2,"['ENSMUSG00000034009', 'ENSMUSG00000038156']",0.0247415006160736,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4262 NTS Phox2b Glut_4,50,0.6521739130434782,0.8181818181818182,0.36,3490,4,32,18,2,"['ENSMUSG00000034009', 'ENSMUSG00000046178']",0.0138905802741646,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4263 NTS Phox2b Glut_4,40,0.390625,0.8333333333333334,0.125,3503,1,35,5,2,"['ENSMUSG00000087382', 'ENSMUSG00000033053']",0.0992975533008575,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4264 NTS Phox2b Glut_4,50,0.4213483146067416,0.46875,0.3,3477,17,35,15,2,"['ENSMUSG00000030110', 'ENSMUSG00000049107']",0.2424923777580261,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4265 NTS Phox2b Glut_4,50,0.8415841584158416,0.8947368421052632,0.68,3490,4,16,34,1,['ENSMUSG00000115432'],1.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4266 NTS Phox2b Glut_5,50,0.5158730158730159,0.6842105263157895,0.26,3488,6,37,13,1,['ENSMUSG00000005220'],0.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4267 NTS Phox2b Glut_5,50,0.4104477611940298,0.5238095238095238,0.22,3484,10,39,11,2,"['ENSMUSG00000007946', 'ENSMUSG00000091345']",0.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4268 NTS Phox2b Glut_5,50,0.5084745762711864,0.7058823529411765,0.24,3489,5,38,12,3,"['ENSMUSG00000049001', 'ENSMUSG00000036437', 'ENSMUSG00000039954']",0.1135894507169723,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4269 NTS Phox2b Glut_5,50,0.7,0.84,0.42,3490,4,29,21,2,"['ENSMUSG00000021998', 'ENSMUSG00000035258']",0.5655305981636047,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4270 NTS Phox2b Glut_5,41,0.547945205479452,1.0,0.1951219512195122,3503,0,33,8,3,"['ENSMUSG00000027400', 'ENSMUSG00000007946', 'ENSMUSG00000036109']",0.1233026608824729,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4271 NTS Phox2b Glut_5,28,0.5803571428571429,0.6190476190476191,0.4642857142857143,3508,8,15,13,2,"['ENSMUSG00000085684', 'ENSMUSG00000036109']",0.324059784412384,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4272 NTS Phox2b Glut_5,50,0.5555555555555556,0.7368421052631579,0.28,3489,5,36,14,3,"['ENSMUSG00000027400', 'ENSMUSG00000040258', 'ENSMUSG00000085139']",0.0596387423574924,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4273 NTS Phox2b Glut_5,50,0.617283950617284,0.7142857142857143,0.4,3486,8,30,20,3,"['ENSMUSG00000029236', 'ENSMUSG00000064325', 'ENSMUSG00000036198']",0.0518951602280139,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4274 NTS Phox2b Glut_5,50,0.1282051282051282,0.2857142857142857,0.04,3489,5,48,2,4,"['ENSMUSG00000025946', 'ENSMUSG00000053025', 'ENSMUSG00000045875', 'ENSMUSG00000036198']",0.0428346991539001,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4275 NTS Phox2b Glut_5,50,0.6024096385542169,0.6896551724137931,0.4,3485,9,30,20,3,"['ENSMUSG00000061762', 'ENSMUSG00000063415', 'ENSMUSG00000070407']",0.0396345257759094,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4276 NTS Phox2b Glut_5,35,0.6796116504854368,0.8235294117647058,0.4,3506,3,21,14,2,"['ENSMUSG00000036198', 'ENSMUSG00000056380']",0.5300880074501038,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4277 NTS Phox2b Glut_5,50,0.6720430107526882,0.7352941176470589,0.5,3485,9,25,25,1,['ENSMUSG00000016194'],1.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4278 NTS Phox2b Glut_6,50,0.3571428571428571,1.0,0.1,3494,0,45,5,2,"['ENSMUSG00000070368', 'ENSMUSG00000061762']",0.0775771737098693,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4279 NTS Phox2b Glut_6,42,0.753968253968254,0.9047619047619048,0.4523809523809524,3500,2,23,19,2,"['ENSMUSG00000026826', 'ENSMUSG00000032532']",0.3270967304706573,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4280 NTS Phox2b Glut_6,39,0.423728813559322,1.0,0.1282051282051282,3505,0,34,5,2,"['ENSMUSG00000026826', 'ENSMUSG00000070368']",0.2964085042476654,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4281 NTS Phox2b Glut_6,50,0.4487179487179487,1.0,0.14,3494,0,43,7,3,"['ENSMUSG00000026778', 'ENSMUSG00000070368', 'ENSMUSG00000021647']",0.1652075499296188,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4282 NTS Phox2b Glut_6,50,0.3571428571428571,1.0,0.1,3494,0,45,5,2,"['ENSMUSG00000027750', 'ENSMUSG00000028004']",0.6072246432304382,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4283 NTS Phox2b Glut_6,40,0.5555555555555556,0.7058823529411765,0.3,3499,5,28,12,2,"['ENSMUSG00000029917', 'ENSMUSG00000043366']",0.1340632885694503,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4284 NTS Phox2b Glut_7,20,0.625,0.7777777777777778,0.35,3522,2,13,7,2,"['ENSMUSG00000057722', 'ENSMUSG00000029193']",0.3765503168106079,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4285 NTS Phox2b Glut_7,50,0.7792207792207793,0.9230769230769232,0.48,3492,2,26,24,3,"['ENSMUSG00000027833', 'ENSMUSG00000052430', 'ENSMUSG00000042607']",0.1451943814754486,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4286 NTS Phox2b Glut_7,50,0.3508771929824561,0.3287671232876712,0.48,3445,49,26,24,1,['ENSMUSG00000038725'],1.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4287 NTS Phox2b Glut_7,50,0.0925925925925925,1.0,0.02,3494,0,49,1,2,"['ENSMUSG00000050511', 'ENSMUSG00000033063']",0.2343652993440628,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4288 NTS Phox2b Glut_7,50,0.5263157894736842,0.5185185185185185,0.56,3468,26,22,28,2,"['ENSMUSG00000042064', 'ENSMUSG00000036198']",0.5296623110771179,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4289 NTS Phox2b Glut_7,15,0.0,0.0,0.0,3529,0,15,0,2,"['ENSMUSG00000047638', 'ENSMUSG00000019935']",0.6664724946022034,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4290 NTS Phox2b Glut_8,50,0.7142857142857142,0.9473684210526316,0.36,3493,1,32,18,2,"['ENSMUSG00000020218', 'ENSMUSG00000078952']",0.523577868938446,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4291 NTS Phox2b Glut_8,34,0.9328358208955224,1.0,0.7352941176470589,3510,0,9,25,2,"['ENSMUSG00000028487', 'ENSMUSG00000024027']",1.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4292 NTS Phox2b Glut_8,19,0.7999999999999999,0.8571428571428571,0.631578947368421,3523,2,7,12,1,['ENSMUSG00000105993'],1.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4293 NTS Phox2b Glut_8,50,0.5454545454545454,0.8,0.24,3491,3,38,12,2,"['ENSMUSG00000026872', 'ENSMUSG00000009628']",0.5187775492668152,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4294 NTS Phox2b Glut_8,50,0.6626506024096386,0.7586206896551724,0.44,3487,7,28,22,2,"['ENSMUSG00000029335', 'ENSMUSG00000038253']",0.2466133683919906,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4295 NTS Phox2b Glut_8,19,0.7627118644067795,0.9,0.4736842105263157,3524,1,10,9,2,"['ENSMUSG00000000889', 'ENSMUSG00000059898']",0.4086383879184723,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4296 NTS Phox2b Glut_9,31,0.5970149253731343,0.8888888888888888,0.2580645161290322,3512,1,23,8,2,"['ENSMUSG00000046818', 'ENSMUSG00000047094']",0.2795778214931488,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4297 NTS Phox2b Glut_9,50,0.4901960784313725,0.7692307692307693,0.2,3491,3,40,10,2,"['ENSMUSG00000036356', 'ENSMUSG00000068428']",0.0679841339588165,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4298 NTS Phox2b Glut_9,43,0.6086956521739131,0.7777777777777778,0.3255813953488372,3497,4,29,14,2,"['ENSMUSG00000025400', 'ENSMUSG00000041730']",0.5449680089950562,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4299 NTS Phox2b Glut_9,31,0.7333333333333334,1.0,0.3548387096774194,3513,0,20,11,2,"['ENSMUSG00000025927', 'ENSMUSG00000093472']",0.0152011746540665,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4300 NTS Phox2b Glut_9,50,0.2419354838709677,1.0,0.06,3494,0,47,3,3,"['ENSMUSG00000032259', 'ENSMUSG00000045532', 'ENSMUSG00000025094']",0.2083510309457779,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4301 NTS Phox2b Glut_9,50,0.7971014492753624,1.0,0.44,3494,0,28,22,2,"['ENSMUSG00000031654', 'ENSMUSG00000044034']",0.5237120985984802,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4302 NTS Phox2b Glut_10,28,0.9051724137931036,0.9545454545454546,0.75,3515,1,7,21,2,"['ENSMUSG00000023964', 'ENSMUSG00000045532']",0.3364365100860595,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4303 NTS Phox2b Glut_10,50,0.2816901408450704,0.3478260869565217,0.16,3479,15,42,8,2,"['ENSMUSG00000109097', 'ENSMUSG00000032259']",0.0761751234531402,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4304 NTS Phox2b Glut_10,44,0.7916666666666666,1.0,0.4318181818181818,3500,0,25,19,2,"['ENSMUSG00000030551', 'ENSMUSG00000021318']",0.5464028120040894,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4305 NTS Phox2b Glut_10,50,0.4054054054054054,1.0,0.12,3494,0,44,6,4,"['ENSMUSG00000028273', 'ENSMUSG00000031737', 'ENSMUSG00000049511', 'ENSMUSG00000041565']",0.0511103123426437,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4306 NTS Phox2b Glut_10,33,0.6185567010309279,0.75,0.3636363636363636,3507,4,21,12,1,['ENSMUSG00000026726'],1.0,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4307 NTS Phox2b Glut_10,50,0.7746478873239436,0.9565217391304348,0.44,3493,1,28,22,2,"['ENSMUSG00000066113', 'ENSMUSG00000023964']",0.290179580450058,cluster_238_NTS_Phox2b_Glut_results.csv
4.1,cluster,4308 MARN-GRN Pyy Glut_1,50,0.0,0.0,0.0,0,0,50,0,1,['ENSMUSG00000017311'],1.0,cluster_239_MARN-GRN_Pyy_Glut_results.csv
4.1,cluster,4310 NTS Mbnl3 Glut_1,50,0.0,0.0,0.0,0,0,50,0,3,"['ENSMUSG00000109827', 'ENSMUSG00000023945', 'ENSMUSG00000036109']",1.0,cluster_241_NTS_Mbnl3_Glut_results.csv
4.1,cluster,4311 PGRNd Dmbx1 Glut_1,50,0.8823529411764706,1.0,0.6,28,0,20,30,1,['ENSMUSG00000100241'],1.0,cluster_242_PGRNd_Dmbx1_Glut_results.csv
4.1,cluster,4312 PGRNd Dmbx1 Glut_1,11,0.8474576271186441,0.8333333333333334,0.9090909090909092,65,2,1,10,1,['ENSMUSG00000060594'],1.0,cluster_242_PGRNd_Dmbx1_Glut_results.csv
4.1,cluster,4313 PGRNd Dmbx1 Glut_1,17,0.958904109589041,1.0,0.8235294117647058,61,0,3,14,1,['ENSMUSG00000026247'],1.0,cluster_242_PGRNd_Dmbx1_Glut_results.csv
4.1,cluster,4314 PGRN-PARN-MDRN Hoxb5 Glut_1,22,0.7222222222222222,0.7647058823529411,0.5909090909090909,2933,4,9,13,2,"['ENSMUSG00000059246', 'ENSMUSG00000021732']",0.2409583330154419,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4315 PGRN-PARN-MDRN Hoxb5 Glut_1,50,0.4444444444444445,0.8,0.16,2907,2,42,8,3,"['ENSMUSG00000038700', 'ENSMUSG00000021685', 'ENSMUSG00000001076']",0.0745884925127029,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4316 PGRN-PARN-MDRN Hoxb5 Glut_1,30,0.576923076923077,0.75,0.3,2926,3,21,9,2,"['ENSMUSG00000028036', 'ENSMUSG00000050100']",0.5921300649642944,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4317 PGRN-PARN-MDRN Hoxb5 Glut_1,50,0.5660377358490566,0.8571428571428571,0.24,2907,2,38,12,2,"['ENSMUSG00000042474', 'ENSMUSG00000038700']",0.0115629723295569,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4318 PGRN-PARN-MDRN Hoxb5 Glut_1,22,0.8064516129032256,1.0,0.4545454545454545,2937,0,12,10,3,"['ENSMUSG00000010476', 'ENSMUSG00000047259', 'ENSMUSG00000024697']",0.0812407359480857,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4319 PGRN-PARN-MDRN Hoxb5 Glut_1,38,0.6395348837209303,0.9166666666666666,0.2894736842105263,2920,1,27,11,2,"['ENSMUSG00000028004', 'ENSMUSG00000009628']",0.2322281897068023,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4320 PGRN-PARN-MDRN Hoxb5 Glut_1,29,0.4444444444444445,1.0,0.1379310344827586,2930,0,25,4,2,"['ENSMUSG00000050100', 'ENSMUSG00000110924']",0.0837854221463203,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4321 PGRN-PARN-MDRN Hoxb5 Glut_1,24,0.7386363636363635,0.8125,0.5416666666666666,2932,3,11,13,2,"['ENSMUSG00000038721', 'ENSMUSG00000024697']",0.5943732857704163,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4322 PGRN-PARN-MDRN Hoxb5 Glut_1,37,0.4098360655737705,0.8333333333333334,0.1351351351351351,2921,1,32,5,2,"['ENSMUSG00000090125', 'ENSMUSG00000062168']",0.0807272866368293,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4323 PGRN-PARN-MDRN Hoxb5 Glut_1,50,0.5660377358490566,0.8571428571428571,0.24,2907,2,38,12,2,"['ENSMUSG00000000567', 'ENSMUSG00000001661']",0.6579798460006714,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4324 PGRN-PARN-MDRN Hoxb5 Glut_1,31,0.5497382198952879,0.525,0.6774193548387096,2909,19,10,21,2,"['ENSMUSG00000038700', 'ENSMUSG00000022014']",0.2140440195798874,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4325 PGRN-PARN-MDRN Hoxb5 Glut_1,50,0.753968253968254,1.0,0.38,2909,0,31,19,2,"['ENSMUSG00000025927', 'ENSMUSG00000055312']",0.651828944683075,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4326 PGRN-PARN-MDRN Hoxb5 Glut_1,26,0.6914893617021276,0.7647058823529411,0.5,2929,4,13,13,2,"['ENSMUSG00000025927', 'ENSMUSG00000015957']",0.6673864722251892,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4327 PGRN-PARN-MDRN Hoxb5 Glut_1,38,0.746268656716418,0.8333333333333334,0.5263157894736842,2917,4,18,20,2,"['ENSMUSG00000038700', 'ENSMUSG00000090356']",0.5122876763343811,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4328 PGRN-PARN-MDRN Hoxb5 Glut_1,20,0.703125,0.8181818181818182,0.45,2937,2,11,9,2,"['ENSMUSG00000028707', 'ENSMUSG00000045518']",0.5271708369255066,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4329 PGRN-PARN-MDRN Hoxb5 Glut_1,16,0.75,1.0,0.375,2943,0,10,6,2,"['ENSMUSG00000032034', 'ENSMUSG00000023945']",0.5319316387176514,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4330 PGRN-PARN-MDRN Hoxb5 Glut_1,24,0.4999999999999999,0.5263157894736842,0.4166666666666667,2926,9,14,10,1,['ENSMUSG00000042258'],0.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4331 PGRN-PARN-MDRN Hoxb5 Glut_1,50,0.0,0.0,0.0,2909,0,50,0,4,"['ENSMUSG00000070469', 'ENSMUSG00000050100', 'ENSMUSG00000036264', 'ENSMUSG00000000690']",0.0336815826594829,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4332 PGRN-PARN-MDRN Hoxb5 Glut_1,14,0.5769230769230769,1.0,0.2142857142857142,2945,0,11,3,2,"['ENSMUSG00000021318', 'ENSMUSG00000042961']",0.288847804069519,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4333 PGRN-PARN-MDRN Hoxb5 Glut_1,28,0.5303030303030303,0.5384615384615384,0.5,2919,12,14,14,2,"['ENSMUSG00000028197', 'ENSMUSG00000086126']",0.539834201335907,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4334 PGRN-PARN-MDRN Hoxb5 Glut_2,37,0.5797101449275363,1.0,0.2162162162162162,2922,0,29,8,2,"['ENSMUSG00000042607', 'ENSMUSG00000021322']",0.5305520296096802,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4335 PGRN-PARN-MDRN Hoxb5 Glut_2,28,0.7142857142857142,0.7619047619047619,0.5714285714285714,2926,5,12,16,1,['ENSMUSG00000056492'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4336 PGRN-PARN-MDRN Hoxb5 Glut_2,23,0.632183908045977,0.6875,0.4782608695652174,2931,5,12,11,2,"['ENSMUSG00000070368', 'ENSMUSG00000021239']",0.2742374241352081,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4337 PGRN-PARN-MDRN Hoxb5 Glut_2,17,0.5294117647058824,0.5294117647058824,0.5294117647058824,2934,8,8,9,1,['ENSMUSG00000027967'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4338 PGRN-PARN-MDRN Hoxb5 Glut_2,47,0.7009345794392523,1.0,0.3191489361702128,2912,0,32,15,2,"['ENSMUSG00000033740', 'ENSMUSG00000067261']",0.3723209500312805,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4339 PGRN-PARN-MDRN Hoxb5 Glut_2,50,0.7017543859649122,1.0,0.32,2909,0,34,16,2,"['ENSMUSG00000012819', 'ENSMUSG00000048562']",0.6927036643028259,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4340 PGRN-PARN-MDRN Hoxb5 Glut_2,23,0.5555555555555555,0.5357142857142857,0.6521739130434783,2923,13,8,15,1,['ENSMUSG00000035187'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4341 PGRN-PARN-MDRN Hoxb5 Glut_2,50,0.8333333333333333,0.9642857142857144,0.54,2908,1,23,27,2,"['ENSMUSG00000021318', 'ENSMUSG00000021685']",0.209427610039711,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4342 PGRN-PARN-MDRN Hoxb5 Glut_2,11,0.930232558139535,1.0,0.7272727272727273,2948,0,3,8,1,['ENSMUSG00000049537'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4343 PGRN-PARN-MDRN Hoxb5 Glut_2,25,0.5555555555555556,1.0,0.2,2934,0,20,5,2,"['ENSMUSG00000067261', 'ENSMUSG00000074852']",0.0647970139980316,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4344 PGRN-PARN-MDRN Hoxb5 Glut_2,16,0.2884615384615384,0.2571428571428571,0.5625,2917,26,7,9,1,['ENSMUSG00000006219'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4345 PGRN-PARN-MDRN Hoxb5 Glut_2,43,0.4385964912280702,0.46875,0.3488372093023256,2899,17,28,15,1,['ENSMUSG00000114206'],0.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4346 PGRN-PARN-MDRN Hoxb5 Glut_2,25,0.6164383561643835,0.75,0.36,2931,3,16,9,2,"['ENSMUSG00000051136', 'ENSMUSG00000001076']",0.5841036438941956,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4347 PGRN-PARN-MDRN Hoxb5 Glut_2,42,0.0,0.0,0.0,2917,0,42,0,4,"['ENSMUSG00000037771', 'ENSMUSG00000027966', 'ENSMUSG00000010476', 'ENSMUSG00000060487']",0.0091529982164502,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4348 PGRN-PARN-MDRN Hoxb5 Glut_2,15,0.6565656565656567,0.6190476190476191,0.8666666666666667,2936,8,2,13,1,['ENSMUSG00000034384'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4349 PGRN-PARN-MDRN Hoxb5 Glut_3,28,0.8870967741935484,0.9166666666666666,0.7857142857142857,2929,2,6,22,2,"['ENSMUSG00000029236', 'ENSMUSG00000091345']",0.6933072805404663,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4350 PGRN-PARN-MDRN Hoxb5 Glut_3,49,0.8648648648648649,0.9411764705882352,0.6530612244897959,2908,2,17,32,1,['ENSMUSG00000048402'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4351 PGRN-PARN-MDRN Hoxb5 Glut_3,50,0.6958762886597939,0.75,0.54,2900,9,23,27,2,"['ENSMUSG00000032368', 'ENSMUSG00000022053']",0.1005149260163307,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4352 PGRN-PARN-MDRN Hoxb5 Glut_3,50,0.5882352941176471,0.9230769230769232,0.24,2908,1,38,12,2,"['ENSMUSG00000050100', 'ENSMUSG00000048070']",0.0325996428728103,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4353 PGRN-PARN-MDRN Hoxb5 Glut_3,20,0.5882352941176471,0.6666666666666666,0.4,2935,4,12,8,2,"['ENSMUSG00000026315', 'ENSMUSG00000041481']",0.5065397024154663,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4354 PGRN-PARN-MDRN Hoxb5 Glut_3,31,0.4790419161676646,0.4705882352941176,0.5161290322580645,2910,18,15,16,1,['ENSMUSG00000054932'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4355 PGRN-PARN-MDRN Hoxb5 Glut_3,41,0.4794520547945206,0.875,0.1707317073170731,2917,1,34,7,3,"['ENSMUSG00000085684', 'ENSMUSG00000022076', 'ENSMUSG00000115432']",0.1089692860841751,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4356 PGRN-PARN-MDRN Hoxb5 Glut_3,50,0.945945945945946,0.9767441860465116,0.84,2908,1,8,42,2,"['ENSMUSG00000026163', 'ENSMUSG00000001911']",0.2811637818813324,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4357 PGRN-PARN-MDRN Hoxb5 Glut_3,21,0.8823529411764706,0.9375,0.7142857142857143,2937,1,6,15,2,"['ENSMUSG00000001911', 'ENSMUSG00000059898']",0.7254695296287537,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4358 PGRN-PARN-MDRN Hoxb5 Glut_3,33,0.8849557522123893,1.0,0.6060606060606061,2926,0,13,20,2,"['ENSMUSG00000022245', 'ENSMUSG00000032368']",0.3674947321414947,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4359 PGRN-PARN-MDRN Hoxb5 Glut_4,45,0.7664233576642336,0.9130434782608696,0.4666666666666667,2912,2,24,21,2,"['ENSMUSG00000020902', 'ENSMUSG00000022053']",0.5319007635116577,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
