supertype_id	supertype_label	supertype_id_label	subclass_id	subclass_label	subclass_id_label	class_id	class_label	class_id_label	division_id	division_label	division_id_label	neighborhood	nt_type_label	cell_set_accession.supertype
505	LGv Otx2 Gaba_2	0505 LGv Otx2 Gaba_2	126	LGv Otx2 Gaba	126 LGv Otx2 Gaba	11	HY GABA	11 HY GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:8,HEAD-Gaba2:8	GABA	CS202212150_5655
506	LGv Otx2 Gaba_3	0506 LGv Otx2 Gaba_3	126	LGv Otx2 Gaba	126 LGv Otx2 Gaba	11	HY GABA	11 HY GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:8,HEAD-Gaba2:8	GABA	CS202212150_2246
507	PVH-LHA Barhl2 Glut_1	0507 PVH-LHA Barhl2 Glut_1	127	PVH-LHA Barhl2 Glut	127 PVH-LHA Barhl2 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5656
508	PVH-LHA Barhl2 Glut_2	0508 PVH-LHA Barhl2 Glut_2	127	PVH-LHA Barhl2 Glut	127 PVH-LHA Barhl2 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5657
509	PVH-LHA Barhl2 Glut_3	0509 PVH-LHA Barhl2 Glut_3	127	PVH-LHA Barhl2 Glut	127 PVH-LHA Barhl2 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_2260
510	ADP-MPO Trp73 Glut_1	0510 ADP-MPO Trp73 Glut_1	128	ADP-MPO Trp73 Glut	128 ADP-MPO Trp73 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:19,HEAD-Glut:19	Glut	CS202212150_5658
511	ADP-MPO Trp73 Glut_2	0511 ADP-MPO Trp73 Glut_2	128	ADP-MPO Trp73 Glut	128 ADP-MPO Trp73 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:19,HEAD-Glut:19	Glut	CS202212150_5659
512	ADP-MPO Trp73 Glut_3	0512 ADP-MPO Trp73 Glut_3	128	ADP-MPO Trp73 Glut	128 ADP-MPO Trp73 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:19,HEAD-Glut:19	Glut	CS202212150_5660
513	SI-MA-LPO Skor1 Glut_1	0513 SI-MA-LPO Skor1 Glut_1	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5661
514	SI-MA-LPO Skor1 Glut_2	0514 SI-MA-LPO Skor1 Glut_2	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5662
515	SI-MA-LPO Skor1 Glut_3	0515 SI-MA-LPO Skor1 Glut_3	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5663
516	SI-MA-LPO Skor1 Glut_4	0516 SI-MA-LPO Skor1 Glut_4	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5664
517	SI-MA-LPO Skor1 Glut_5	0517 SI-MA-LPO Skor1 Glut_5	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5665
518	SI-MA-LPO Skor1 Glut_6	0518 SI-MA-LPO Skor1 Glut_6	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5666
519	SI-MA-LPO Skor1 Glut_7	0519 SI-MA-LPO Skor1 Glut_7	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5667
520	SI-MA-LPO Skor1 Glut_8	0520 SI-MA-LPO Skor1 Glut_8	129	SI-MA-LPO Skor1 Glut	129 SI-MA-LPO Skor1 Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:70,HEAD-Glut:70	Glut	CS202212150_5668
521	PRC-PAG Pax6 Glut_1	0521 PRC-PAG Pax6 Glut_1	130	PRC-PAG Pax6 Glut	130 PRC-PAG Pax6 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:20,MB-HB-Glut:20	Glut	CS202212150_5669
522	PRC-PAG Pax6 Glut_2	0522 PRC-PAG Pax6 Glut_2	130	PRC-PAG Pax6 Glut	130 PRC-PAG Pax6 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:20,MB-HB-Glut:20	Glut	CS202212150_5670
523	PRC-PAG Pax6 Glut_3	0523 PRC-PAG Pax6 Glut_3	130	PRC-PAG Pax6 Glut	130 PRC-PAG Pax6 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:20,MB-HB-Glut:20	Glut	CS202212150_2367
524	PRC-PAG Pax6 Glut_4	0524 PRC-PAG Pax6 Glut_4	130	PRC-PAG Pax6 Glut	130 PRC-PAG Pax6 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:20,MB-HB-Glut:20	Glut	CS202212150_2368
525	PRC-PAG Pax6 Glut_5	0525 PRC-PAG Pax6 Glut_5	130	PRC-PAG Pax6 Glut	130 PRC-PAG Pax6 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:20,MB-HB-Glut:20	Glut	CS202212150_2369
526	MEA Otp Glut	0526 MEA Otp Glut	131	MEA Otp Glut	131 MEA Otp Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:5,HEAD-Glut:5	Glut	CS202212150_5671
527	MEA-BST Otp Glut_1	0527 MEA-BST Otp Glut_1	132	MEA-BST Otp Glut	132 MEA-BST Otp Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:10,HEAD-Glut:10	Glut	CS202212150_5672
528	MEA-BST Otp Glut_2	0528 MEA-BST Otp Glut_2	132	MEA-BST Otp Glut	132 MEA-BST Otp Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:10,HEAD-Glut:10	Glut	CS202212150_5673
529	MEA-BST Otp Glut_3	0529 MEA-BST Otp Glut_3	132	MEA-BST Otp Glut	132 MEA-BST Otp Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:10,HEAD-Glut:10	Glut	CS202212150_2384
530	LHA-MEA Otp Glut_1	0530 LHA-MEA Otp Glut_1	133	LHA-MEA Otp Glut	133 LHA-MEA Otp Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:6,HEAD-Glut:6	Glut	CS202212150_5674
531	LHA-MEA Otp Glut_2	0531 LHA-MEA Otp Glut_2	133	LHA-MEA Otp Glut	133 LHA-MEA Otp Glut	13	CNU-HYa Glut	13 CNU-HYa Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:6,HEAD-Glut:6	Glut	CS202212150_2391
532	PVa-AHN-LHA Otp Glut_1	0532 PVa-AHN-LHA Otp Glut_1	134	PVa-AHN-LHA Otp Glut	134 PVa-AHN-LHA Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5675
533	PVa-AHN-LHA Otp Glut_2	0533 PVa-AHN-LHA Otp Glut_2	134	PVa-AHN-LHA Otp Glut	134 PVa-AHN-LHA Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5676
534	PVa-AHN-LHA Otp Glut_3	0534 PVa-AHN-LHA Otp Glut_3	134	PVa-AHN-LHA Otp Glut	134 PVa-AHN-LHA Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5677
535	PVa-AHN-LHA Otp Glut_4	0535 PVa-AHN-LHA Otp Glut_4	134	PVa-AHN-LHA Otp Glut	134 PVa-AHN-LHA Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5678
536	AHN-RCH-TU-SBPV Otp Glut_1	0536 AHN-RCH-TU-SBPV Otp Glut_1	135	AHN-RCH-TU-SBPV Otp Glut	135 AHN-RCH-TU-SBPV Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:27,HEAD-Glut:27	Glut	CS202212150_5679
537	AHN-RCH-TU-SBPV Otp Glut_2	0537 AHN-RCH-TU-SBPV Otp Glut_2	135	AHN-RCH-TU-SBPV Otp Glut	135 AHN-RCH-TU-SBPV Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:27,HEAD-Glut:27	Glut	CS202212150_5680
538	AHN-RCH-TU-SBPV Otp Glut_3	0538 AHN-RCH-TU-SBPV Otp Glut_3	135	AHN-RCH-TU-SBPV Otp Glut	135 AHN-RCH-TU-SBPV Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:27,HEAD-Glut:27	Glut	CS202212150_5681
539	AHN-RCH-TU-SBPV Otp Glut_4	0539 AHN-RCH-TU-SBPV Otp Glut_4	135	AHN-RCH-TU-SBPV Otp Glut	135 AHN-RCH-TU-SBPV Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:27,HEAD-Glut:27	Glut	CS202212150_5682
540	AHN-RCH-TU-SBPV Otp Glut_5	0540 AHN-RCH-TU-SBPV Otp Glut_5	135	AHN-RCH-TU-SBPV Otp Glut	135 AHN-RCH-TU-SBPV Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:27,HEAD-Glut:27	Glut	CS202212150_2426
541	AHN-RCH-TU-SBPV Otp Glut_6	0541 AHN-RCH-TU-SBPV Otp Glut_6	135	AHN-RCH-TU-SBPV Otp Glut	135 AHN-RCH-TU-SBPV Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:27,HEAD-Glut:27	Glut	CS202212150_2427
542	AHN-RCH-TU-SBPV Otp Glut_7	0542 AHN-RCH-TU-SBPV Otp Glut_7	135	AHN-RCH-TU-SBPV Otp Glut	135 AHN-RCH-TU-SBPV Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:27,HEAD-Glut:27	Glut	CS202212150_5683
543	PVH-PVHd-SO Otp Glut_1	0543 PVH-PVHd-SO Otp Glut_1	136	PVH-PVHd-SO Otp Glut	136 PVH-PVHd-SO Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:21,HEAD-Glut:21	Glut	CS202212150_5684
544	PVH-PVHd-SO Otp Glut_2	0544 PVH-PVHd-SO Otp Glut_2	136	PVH-PVHd-SO Otp Glut	136 PVH-PVHd-SO Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:21,HEAD-Glut:21	Glut	CS202212150_5685
545	PVH-PVHd-SO Otp Glut_3	0545 PVH-PVHd-SO Otp Glut_3	136	PVH-PVHd-SO Otp Glut	136 PVH-PVHd-SO Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:21,HEAD-Glut:21	Glut	CS202212150_5686
546	PVH-PVHd-SO Otp Glut_4	0546 PVH-PVHd-SO Otp Glut_4	136	PVH-PVHd-SO Otp Glut	136 PVH-PVHd-SO Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:21,HEAD-Glut:21	Glut	CS202212150_5687
547	PVH-PVHd-SO Otp Glut_5	0547 PVH-PVHd-SO Otp Glut_5	136	PVH-PVHd-SO Otp Glut	136 PVH-PVHd-SO Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:21,HEAD-Glut:21	Glut	CS202212150_5688
548	PVH-PVHd-SO Otp Glut_6	0548 PVH-PVHd-SO Otp Glut_6	136	PVH-PVHd-SO Otp Glut	136 PVH-PVHd-SO Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:21,HEAD-Glut:21	Glut	CS202212150_5689
549	PH-ant Otp Glut_1	0549 PH-ant Otp Glut_1	137	PH-ant Otp Glut	137 PH-ant Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:42,HEAD-Glut:42	Glut	CS202212150_5690
550	PH-ant Otp Glut_2	0550 PH-ant Otp Glut_2	137	PH-ant Otp Glut	137 PH-ant Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:42,HEAD-Glut:42	Glut	CS202212150_5691
551	PH-ant Otp Glut_3	0551 PH-ant Otp Glut_3	137	PH-ant Otp Glut	137 PH-ant Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:42,HEAD-Glut:42	Glut	CS202212150_5692
552	PH-ant Otp Glut_4	0552 PH-ant Otp Glut_4	137	PH-ant Otp Glut	137 PH-ant Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:42,HEAD-Glut:42	Glut	CS202212150_5693
553	PH-ant Otp Glut_5	0553 PH-ant Otp Glut_5	137	PH-ant Otp Glut	137 PH-ant Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:42,HEAD-Glut:42	Glut	CS202212150_5694
554	PH-ant Otp Glut_6	0554 PH-ant Otp Glut_6	137	PH-ant Otp Glut	137 PH-ant Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:42,HEAD-Glut:42	Glut	CS202212150_5695
555	PH-ant Otp Glut_7	0555 PH-ant Otp Glut_7	137	PH-ant Otp Glut	137 PH-ant Otp Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:42,HEAD-Glut:42	Glut	CS202212150_5696
556	STN-PSTN Pitx2 Glut_1	0556 STN-PSTN Pitx2 Glut_1	138	STN-PSTN Pitx2 Glut	138 STN-PSTN Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:31,HEAD-Glut:31	Glut	CS202212150_5697
557	STN-PSTN Pitx2 Glut_2	0557 STN-PSTN Pitx2 Glut_2	138	STN-PSTN Pitx2 Glut	138 STN-PSTN Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:31,HEAD-Glut:31	Glut	CS202212150_5698
558	STN-PSTN Pitx2 Glut_3	0558 STN-PSTN Pitx2 Glut_3	138	STN-PSTN Pitx2 Glut	138 STN-PSTN Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:31,HEAD-Glut:31	Glut	CS202212150_5699
559	STN-PSTN Pitx2 Glut_4	0559 STN-PSTN Pitx2 Glut_4	138	STN-PSTN Pitx2 Glut	138 STN-PSTN Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:31,HEAD-Glut:31	Glut	CS202212150_5700
560	STN-PSTN Pitx2 Glut_5	0560 STN-PSTN Pitx2 Glut_5	138	STN-PSTN Pitx2 Glut	138 STN-PSTN Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:31,HEAD-Glut:31	Glut	CS202212150_5701
561	STN-PSTN Pitx2 Glut_6	0561 STN-PSTN Pitx2 Glut_6	138	STN-PSTN Pitx2 Glut	138 STN-PSTN Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:31,HEAD-Glut:31	Glut	CS202212150_5702
562	STN-PSTN Pitx2 Glut_7	0562 STN-PSTN Pitx2 Glut_7	138	STN-PSTN Pitx2 Glut	138 STN-PSTN Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:31,HEAD-Glut:31	Glut	CS202212150_2525
563	PM Pitx2 Glut_1	0563 PM Pitx2 Glut_1	139	PM Pitx2 Glut	139 PM Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5703
564	PM Pitx2 Glut_2	0564 PM Pitx2 Glut_2	139	PM Pitx2 Glut	139 PM Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5704
565	PM Pitx2 Glut_3	0565 PM Pitx2 Glut_3	139	PM Pitx2 Glut	139 PM Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:14,HEAD-Glut:14	Glut	CS202212150_5705
566	PH Pitx2 Glut_1	0566 PH Pitx2 Glut_1	140	PH Pitx2 Glut	140 PH Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:17,HEAD-Glut:17	Glut	CS202212150_5706
567	PH Pitx2 Glut_2	0567 PH Pitx2 Glut_2	140	PH Pitx2 Glut	140 PH Pitx2 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:17,HEAD-Glut:17	Glut	CS202212150_5707
568	PB Lmx1a Glut_1	0568 PB Lmx1a Glut_1	141	PB Lmx1a Glut	141 PB Lmx1a Glut	17	P Glut	17 P Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:51,MB-HB-Glut:51	Glut	CS202212150_5708
569	PB Lmx1a Glut_2	0569 PB Lmx1a Glut_2	141	PB Lmx1a Glut	141 PB Lmx1a Glut	17	P Glut	17 P Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:51,MB-HB-Glut:51	Glut	CS202212150_2571
570	PB Lmx1a Glut_3	0570 PB Lmx1a Glut_3	141	PB Lmx1a Glut	141 PB Lmx1a Glut	17	P Glut	17 P Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:51,MB-HB-Glut:51	Glut	CS202212150_5709
571	PB Lmx1a Glut_4	0571 PB Lmx1a Glut_4	141	PB Lmx1a Glut	141 PB Lmx1a Glut	17	P Glut	17 P Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:51,MB-HB-Glut:51	Glut	CS202212150_5710
572	PB Lmx1a Glut_5	0572 PB Lmx1a Glut_5	141	PB Lmx1a Glut	141 PB Lmx1a Glut	17	P Glut	17 P Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:51,MB-HB-Glut:51	Glut	CS202212150_5711
573	PB Lmx1a Glut_6	0573 PB Lmx1a Glut_6	141	PB Lmx1a Glut	141 PB Lmx1a Glut	17	P Glut	17 P Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:51,MB-HB-Glut:51	Glut	CS202212150_5712
574	PB Lmx1a Glut_7	0574 PB Lmx1a Glut_7	141	PB Lmx1a Glut	141 PB Lmx1a Glut	17	P Glut	17 P Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:51,MB-HB-Glut:51	Glut	CS202212150_5713
575	PH-LHA Foxb1 Glut_1	0575 PH-LHA Foxb1 Glut_1	142	PH-LHA Foxb1 Glut	142 PH-LHA Foxb1 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:23,HEAD-Glut:23	Glut	CS202212150_5714
576	PH-LHA Foxb1 Glut_2	0576 PH-LHA Foxb1 Glut_2	142	PH-LHA Foxb1 Glut	142 PH-LHA Foxb1 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:23,HEAD-Glut:23	Glut	CS202212150_5715
577	PH-LHA Foxb1 Glut_3	0577 PH-LHA Foxb1 Glut_3	142	PH-LHA Foxb1 Glut	142 PH-LHA Foxb1 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:23,HEAD-Glut:23	Glut	CS202212150_5716
578	PH-LHA Foxb1 Glut_4	0578 PH-LHA Foxb1 Glut_4	142	PH-LHA Foxb1 Glut	142 PH-LHA Foxb1 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:23,HEAD-Glut:23	Glut	CS202212150_5717
579	PH-LHA Foxb1 Glut_5	0579 PH-LHA Foxb1 Glut_5	142	PH-LHA Foxb1 Glut	142 PH-LHA Foxb1 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:23,HEAD-Glut:23	Glut	CS202212150_5718
580	PH-LHA Foxb1 Glut_6	0580 PH-LHA Foxb1 Glut_6	142	PH-LHA Foxb1 Glut	142 PH-LHA Foxb1 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:23,HEAD-Glut:23	Glut	CS202212150_2628
581	PH-LHA Foxb1 Glut_7	0581 PH-LHA Foxb1 Glut_7	142	PH-LHA Foxb1 Glut	142 PH-LHA Foxb1 Glut	15	HY Glut	15 HY Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	HEAD:23,HEAD-Glut:23	Glut	CS202212150_5719
