defined_class	prefLabel	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0112704	2704 PH-SUM Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112705	2705 PH-SUM Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112706	2706 PH-SUM Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112707	2707 PH-SUM Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112708	2708 PH-SUM Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112709	2709 PH-SUM Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112710	2710 PH-SUM Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112711	2711 PH-SUM Foxa1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112712	2712 PH-SUM Foxa1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112713	2713 PH-SUM Foxa1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112714	2714 PH-SUM Foxa1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112715	2715 PH-SUM Foxa1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112716	2716 PH-SUM Foxa1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112717	2717 PH-SUM Foxa1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112718	2718 PH-SUM Foxa1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112719	2719 PH-SUM Foxa1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112720	2720 PH-SUM Foxa1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112721	2721 PH-SUM Foxa1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112722	2722 PH-SUM Foxa1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112723	2723 PH-SUM Foxa1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112724	2724 PH-SUM Foxa1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112725	2725 IPN-IF-RL Foxa1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112726	2726 IPN-IF-RL Foxa1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112727	2727 IPN-IF-RL Foxa1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112728	2728 IPN-IF-RL Foxa1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112729	2729 IPN-IF-RL Foxa1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112730	2730 IPN-IF-RL Foxa1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112731	2731 IPN-IF-RL Foxa1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112732	2732 IPN-IF-RL Foxa1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112733	2733 IPN-IF-RL Foxa1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112734	2734 IPN-IF-RL Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112735	2735 IPN-IF-RL Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112736	2736 IPN-IF-RL Foxa1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112737	2737 IPN-IF-RL Foxa1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112738	2738 IPN-IF-RL Foxa1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112739	2739 PAG-SC Neurod2 Meis2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112740	2740 PAG-SC Neurod2 Meis2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112741	2741 PAG-SC Neurod2 Meis2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112742	2742 PAG-SC Neurod2 Meis2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112743	2743 PAG-SC Neurod2 Meis2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112744	2744 PAG-SC Neurod2 Meis2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112745	2745 PAG-SC Neurod2 Meis2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112746	2746 PAG-SC Neurod2 Meis2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112747	2747 PAG-SC Neurod2 Meis2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112748	2748 PAG-SC Neurod2 Meis2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112749	2749 PAG-SC Neurod2 Meis2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112750	2750 PAG-SC Neurod2 Meis2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112751	2751 PAG-SC Neurod2 Meis2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112752	2752 PAG-SC Neurod2 Meis2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112753	2753 PAG-SC Neurod2 Meis2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112754	2754 PAG-SC Neurod2 Meis2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112755	2755 PAG-SC Neurod2 Meis2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112756	2756 PAG-SC Neurod2 Meis2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112757	2757 PAG-SC Neurod2 Meis2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112758	2758 PAG-SC Neurod2 Meis2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112759	2759 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112760	2760 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112761	2761 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112762	2762 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112763	2763 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112764	2764 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112765	2765 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112766	2766 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112767	2767 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112768	2768 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112769	2769 PAG Pou4f3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112770	2770 PAG Pou4f3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112771	2771 PAG Pou4f3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112772	2772 PAG Pou4f3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112773	2773 CUN Evx2 Lhx2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112774	2774 CUN Evx2 Lhx2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112775	2775 CUN Evx2 Lhx2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112776	2776 CUN Evx2 Lhx2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112777	2777 CUN Evx2 Lhx2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112778	2778 CUN Evx2 Lhx2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112779	2779 CUN Evx2 Lhx2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112780	2780 CUN Evx2 Lhx2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112781	2781 CUN Evx2 Lhx2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112782	2782 CUN Evx2 Lhx2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112783	2783 CUN Evx2 Lhx2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112784	2784 CUN Evx2 Lhx2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112785	2785 CUN Evx2 Lhx2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112786	2786 CUN Evx2 Lhx2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112787	2787 CUN Evx2 Lhx2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112788	2788 CUN Evx2 Lhx2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112789	2789 CUN Evx2 Lhx2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112790	2790 CUN Evx2 Lhx2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112791	2791 CUN Evx2 Lhx2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112792	2792 CUN Evx2 Lhx2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112793	2793 CUN Evx2 Lhx2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112794	2794 CUN Evx2 Lhx2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112795	2795 CUN Evx2 Lhx2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112796	2796 CUN Evx2 Lhx2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112797	2797 CUN Evx2 Lhx2 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112798	2798 CUN Evx2 Lhx2 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112799	2799 CUN Evx2 Lhx2 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112800	2800 PB Pax5 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112801	2801 PB Pax5 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112802	2802 PB Pax5 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112803	2803 PB Pax5 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112804	2804 PB Pax5 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112805	2805 PB Pax5 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112806	2806 PB Pax5 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112807	2807 PB Pax5 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112808	2808 PB Pax5 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112809	2809 PB Pax5 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112810	2810 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112811	2811 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112812	2812 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112813	2813 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112814	2814 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112815	2815 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112816	2816 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112817	2817 LDT-PCG Vsx2 Lhx4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112818	2818 LDT-PCG Vsx2 Lhx4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112819	2819 LDT-PCG Vsx2 Lhx4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112820	2820 LDT-PCG Vsx2 Lhx4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112821	2821 LDT-PCG Vsx2 Lhx4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112822	2822 LDT-PCG Vsx2 Lhx4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112823	2823 LDT-PCG Vsx2 Lhx4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112824	2824 LDT-PCG Vsx2 Lhx4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112825	2825 LDT-PCG Vsx2 Lhx4 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112826	2826 LDT-PCG Vsx2 Lhx4 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112827	2827 LDT-PCG Vsx2 Lhx4 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112828	2828 LDT-PCG Vsx2 Lhx4 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112829	2829 LDT-PCG Vsx2 Lhx4 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112830	2830 LDT-PCG Vsx2 Lhx4 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112831	2831 LDT-PCG Vsx2 Lhx4 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112832	2832 LDT-PCG Vsx2 Lhx4 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112833	2833 LDT-PCG Vsx2 Lhx4 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112834	2834 LDT-PCG Vsx2 Lhx4 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112835	2835 LDT-PCG Vsx2 Lhx4 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112836	2836 LDT-PCG Vsx2 Lhx4 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112837	2837 LDT-PCG Vsx2 Lhx4 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112838	2838 LDT-PCG Vsx2 Lhx4 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112839	2839 LDT-PCG Vsx2 Lhx4 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112840	2840 LDT-PCG Vsx2 Lhx4 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112841	2841 LDT-PCG Vsx2 Lhx4 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112842	2842 LDT-PCG Vsx2 Lhx4 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112843	2843 LDT-PCG Vsx2 Lhx4 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112844	2844 LDT-PCG Vsx2 Lhx4 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112845	2845 LDT-PCG Vsx2 Lhx4 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112846	2846 LDT-PCG Vsx2 Lhx4 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112847	2847 LDT-PCG Vsx2 Lhx4 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112848	2848 LDT-PCG Vsx2 Lhx4 Glut_6											
http://purl.obolibrary.org/obo/PCL_0112849	2849 LDT-PCG Vsx2 Lhx4 Glut_7											
http://purl.obolibrary.org/obo/PCL_0112850	2850 LDT-PCG Vsx2 Lhx4 Glut_7											
http://purl.obolibrary.org/obo/PCL_0112851	2851 LDT-PCG Vsx2 Lhx4 Glut_7											
http://purl.obolibrary.org/obo/PCL_0112852	2852 LDT-PCG Vsx2 Lhx4 Glut_7											
http://purl.obolibrary.org/obo/PCL_0112853	2853 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112854	2854 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112855	2855 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112856	2856 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112857	2857 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112858	2858 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112859	2859 APN C1ql4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112860	2860 APN C1ql4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112861	2861 APN C1ql4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112862	2862 APN C1ql4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112863	2863 APN C1ql4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112864	2864 APN C1ql4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112865	2865 APN C1ql4 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112866	2866 APN C1ql4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112867	2867 APN C1ql4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112868	2868 APN C1ql4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112869	2869 APN C1ql4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112870	2870 APN C1ql4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112871	2871 APN C1ql4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112872	2872 APN C1ql4 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112873	2873 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112874	2874 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112875	2875 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112876	2876 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112877	2877 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112878	2878 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112879	2879 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112880	2880 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112881	2881 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112882	2882 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112883	2883 PAG-MRN Pou3f1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112884	2884 PAG-MRN Pou3f1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112885	2885 PAG-MRN Pou3f1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112886	2886 PAG-MRN Pou3f1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112887	2887 PAG-MRN Pou3f1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112888	2888 PAG-MRN Pou3f1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112889	2889 PAG-MRN Pou3f1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112890	2890 PAG-MRN Pou3f1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112891	2891 PAG-MRN Pou3f1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112892	2892 PAG-MRN Pou3f1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112893	2893 PAG-MRN Pou3f1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112894	2894 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112895	2895 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112896	2896 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112897	2897 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112898	2898 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112899	2899 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112900	2900 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112901	2901 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112902	2902 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112903	2903 PRC-PAG Tcf7l2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0112904	2904 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112905	2905 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112906	2906 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112907	2907 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112908	2908 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112909	2909 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112910	2910 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112911	2911 PRC-PAG Tcf7l2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0112912	2912 PRC-PAG Tcf7l2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112913	2913 PRC-PAG Tcf7l2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112914	2914 PRC-PAG Tcf7l2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112915	2915 PRC-PAG Tcf7l2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112916	2916 PRC-PAG Tcf7l2 Glut_3											
http://purl.obolibrary.org/obo/PCL_0112917	2917 PRC-PAG Tcf7l2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112918	2918 PRC-PAG Tcf7l2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112919	2919 PRC-PAG Tcf7l2 Glut_4											
http://purl.obolibrary.org/obo/PCL_0112920	2920 PRC-PAG Tcf7l2 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112921	2921 PRC-PAG Tcf7l2 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112922	2922 PRC-PAG Tcf7l2 Glut_5											
http://purl.obolibrary.org/obo/PCL_0112923	2923 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112924	2924 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112925	2925 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112926	2926 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112927	2927 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112928	2928 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112929	2929 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112930	2930 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112931	2931 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112932	2932 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112933	2933 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112934	2934 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112935	2935 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112936	2936 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112937	2937 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112938	2938 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112939	2939 SPA-SPFm-SPFp-POL-PIL-PoT Glut_1											
http://purl.obolibrary.org/obo/PCL_0112940	2940 SPA-SPFm-SPFp-POL-PIL-PoT Glut_10											
http://purl.obolibrary.org/obo/PCL_0112941	2941 SPA-SPFm-SPFp-POL-PIL-PoT Glut_10											
http://purl.obolibrary.org/obo/PCL_0112942	2942 SPA-SPFm-SPFp-POL-PIL-PoT Glut_11											
http://purl.obolibrary.org/obo/PCL_0112943	2943 SPA-SPFm-SPFp-POL-PIL-PoT Glut_11											
http://purl.obolibrary.org/obo/PCL_0112944	2944 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112945	2945 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112946	2946 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112947	2947 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112948	2948 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112949	2949 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112950	2950 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112951	2951 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112952	2952 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112953	2953 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112954	2954 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112955	2955 SPA-SPFm-SPFp-POL-PIL-PoT Glut_2											
http://purl.obolibrary.org/obo/PCL_0112956	2956 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112957	2957 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112958	2958 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112959	2959 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112960	2960 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112961	2961 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112962	2962 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112963	2963 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112964	2964 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112965	2965 SPA-SPFm-SPFp-POL-PIL-PoT Glut_3											
http://purl.obolibrary.org/obo/PCL_0112966	2966 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112967	2967 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112968	2968 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112969	2969 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112970	2970 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112971	2971 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112972	2972 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112973	2973 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112974	2974 SPA-SPFm-SPFp-POL-PIL-PoT Glut_4											
http://purl.obolibrary.org/obo/PCL_0112975	2975 SPA-SPFm-SPFp-POL-PIL-PoT Glut_5											
http://purl.obolibrary.org/obo/PCL_0112976	2976 SPA-SPFm-SPFp-POL-PIL-PoT Glut_5											
http://purl.obolibrary.org/obo/PCL_0112977	2977 SPA-SPFm-SPFp-POL-PIL-PoT Glut_5											
http://purl.obolibrary.org/obo/PCL_0112978	2978 SPA-SPFm-SPFp-POL-PIL-PoT Glut_5											
http://purl.obolibrary.org/obo/PCL_0112979	2979 SPA-SPFm-SPFp-POL-PIL-PoT Glut_5											
http://purl.obolibrary.org/obo/PCL_0112980	2980 SPA-SPFm-SPFp-POL-PIL-PoT Glut_5											
