defined_class	prefLabel	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0112559	2559 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112560	2560 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112561	2561 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112562	2562 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112563	2563 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112564	2564 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112565	2565 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112566	2566 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112567	2567 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112568	2568 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112569	2569 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112570	2570 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112571	2571 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112572	2572 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112573	2573 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112574	2574 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112575	2575 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112576	2576 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112577	2577 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112578	2578 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112579	2579 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112580	2580 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112581	2581 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112582	2582 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112583	2583 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112584	2584 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112585	2585 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112586	2586 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112587	2587 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112588	2588 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112589	2589 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112590	2590 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112591	2591 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112592	2592 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112593	2593 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112594	2594 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112595	2595 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112596	2596 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112597	2597 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112598	2598 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112599	2599 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112600	2600 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112601	2601 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112602	2602 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112603	2603 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112604	2604 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112605	2605 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112606	2606 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112607	2607 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112608	2608 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112609	2609 PB Lmx1a Glut											
http://purl.obolibrary.org/obo/PCL_0112610	2610 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112611	2611 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112612	2612 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112613	2613 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112614	2614 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112615	2615 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112616	2616 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112617	2617 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112618	2618 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112619	2619 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112620	2620 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112621	2621 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112622	2622 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112623	2623 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112624	2624 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112625	2625 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112626	2626 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112627	2627 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112628	2628 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112629	2629 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112630	2630 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112631	2631 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112632	2632 PH-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112633	2633 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112634	2634 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112635	2635 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112636	2636 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112637	2637 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112638	2638 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112639	2639 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112640	2640 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112641	2641 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112642	2642 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112643	2643 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112644	2644 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112645	2645 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112646	2646 PM-LHA Foxb1 Glut											
http://purl.obolibrary.org/obo/PCL_0112647	2647 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112648	2648 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112649	2649 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112650	2650 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112651	2651 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112652	2652 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112653	2653 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112654	2654 PAG Dmrta2 Glut											
http://purl.obolibrary.org/obo/PCL_0112655	2655 MRN-PAG Nkx6-1 Glut											
http://purl.obolibrary.org/obo/PCL_0112656	2656 MRN-PAG Nkx6-1 Glut											
http://purl.obolibrary.org/obo/PCL_0112657	2657 MRN-PAG Nkx6-1 Glut											
http://purl.obolibrary.org/obo/PCL_0112658	2658 MRN-PAG Nkx6-1 Glut											
http://purl.obolibrary.org/obo/PCL_0112659	2659 MRN-PAG Nkx6-1 Glut											
http://purl.obolibrary.org/obo/PCL_0112660	2660 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112661	2661 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112662	2662 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112663	2663 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112664	2664 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112665	2665 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112666	2666 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112667	2667 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112668	2668 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112669	2669 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112670	2670 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112671	2671 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112672	2672 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112673	2673 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112674	2674 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112675	2675 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112676	2676 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112677	2677 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112678	2678 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112679	2679 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112680	2680 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112681	2681 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112682	2682 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112683	2683 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112684	2684 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112685	2685 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112686	2686 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112687	2687 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112688	2688 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112689	2689 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112690	2690 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112691	2691 MB-MY Glut-Sero											
http://purl.obolibrary.org/obo/PCL_0112692	2692 PH-an Pitx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112693	2693 PH-an Pitx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112694	2694 PH-an Pitx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112695	2695 PH-an Pitx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112696	2696 PH-an Pitx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112697	2697 PH-an Pitx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112698	2698 PH-an Pitx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112699	2699 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112700	2700 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112701	2701 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112702	2702 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112703	2703 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112704	2704 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112705	2705 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112706	2706 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112707	2707 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112708	2708 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112709	2709 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112710	2710 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112711	2711 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112712	2712 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112713	2713 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112714	2714 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112715	2715 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112716	2716 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112717	2717 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112718	2718 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112719	2719 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112720	2720 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112721	2721 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112722	2722 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112723	2723 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112724	2724 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112725	2725 PH-SUM Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112726	2726 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112727	2727 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112728	2728 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112729	2729 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112730	2730 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112731	2731 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112732	2732 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112733	2733 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112734	2734 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112735	2735 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112736	2736 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112737	2737 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112738	2738 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112739	2739 IPN-IF-RL Foxa1 Glut											
http://purl.obolibrary.org/obo/PCL_0112740	2740 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112741	2741 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112742	2742 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112743	2743 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112744	2744 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112745	2745 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112746	2746 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112747	2747 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112748	2748 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112749	2749 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112750	2750 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112751	2751 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112752	2752 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112753	2753 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112754	2754 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112755	2755 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112756	2756 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112757	2757 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112758	2758 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112759	2759 PAG Neurod2 Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0112760	2760 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112761	2761 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112762	2762 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112763	2763 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112764	2764 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112765	2765 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112766	2766 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112767	2767 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112768	2768 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112769	2769 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112770	2770 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112771	2771 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112772	2772 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112773	2773 SCdg Pou4f3 Glut											
http://purl.obolibrary.org/obo/PCL_0112774	2774 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112775	2775 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112776	2776 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112777	2777 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112778	2778 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112779	2779 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112780	2780 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112781	2781 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112782	2782 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112783	2783 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112784	2784 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112785	2785 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112786	2786 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112787	2787 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112788	2788 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112789	2789 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112790	2790 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112791	2791 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112792	2792 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112793	2793 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112794	2794 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112795	2795 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112796	2796 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112797	2797 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112798	2798 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112799	2799 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112800	2800 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112801	2801 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112802	2802 CUN-PPN Evx2 Lhx2 Glut											
http://purl.obolibrary.org/obo/PCL_0112803	2803 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112804	2804 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112805	2805 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112806	2806 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112807	2807 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112808	2808 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112809	2809 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112810	2810 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112811	2811 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112812	2812 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112813	2813 PB Pax5 Glut											
http://purl.obolibrary.org/obo/PCL_0112814	2814 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112815	2815 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112816	2816 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112817	2817 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112818	2818 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112819	2819 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112820	2820 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112821	2821 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112822	2822 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112823	2823 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112824	2824 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112825	2825 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112826	2826 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112827	2827 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112828	2828 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112829	2829 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112830	2830 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112831	2831 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112832	2832 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112833	2833 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112834	2834 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112835	2835 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112836	2836 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112837	2837 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112838	2838 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112839	2839 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112840	2840 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112841	2841 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112842	2842 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112843	2843 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112844	2844 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112845	2845 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112846	2846 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112847	2847 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112848	2848 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112849	2849 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112850	2850 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112851	2851 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112852	2852 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112853	2853 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112854	2854 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112855	2855 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112856	2856 PCG Vsx2 Lhx4 Glut											
http://purl.obolibrary.org/obo/PCL_0112857	2857 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112858	2858 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112859	2859 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112860	2860 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112861	2861 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112862	2862 APN C1ql2 Glut											
http://purl.obolibrary.org/obo/PCL_0112863	2863 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112864	2864 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112865	2865 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112866	2866 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112867	2867 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112868	2868 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112869	2869 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112870	2870 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112871	2871 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112872	2872 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112873	2873 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112874	2874 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112875	2875 APN C1ql4 Glut											
http://purl.obolibrary.org/obo/PCL_0112876	2876 APN C1ql4 Glut											
